OTU ID	20-07-01-A-1	20-07-01-A-2	20-07-01-A-3	20-07-01-H-1	20-07-01-H-2	20-07-01-H-3	20-08-01-A-1	20-08-01-A-2	20-08-01-A-3	20-08-01-H-1	20-08-01-H-2	20-08-01-H-3	20-08-29-P-1	20-08-29-P-2	20-08-29-P-3	20-08-29-Q-1	20-08-29-Q-2	20-08-29-Q-3	20-09-05-A-1	20-09-05-A-2	20-09-05-A-3	20-09-05-H-1	20-09-05-H-2	20-09-05-H-3	20-09-26-P-1	20-09-26-P-2	20-09-26-P-3	20-09-26-Q-1	20-09-26-Q-2	20-09-26-Q-3	20-10-10-A-1	20-10-10-A-2	20-10-10-A-3	20-10-10-H-1	20-10-10-H-2	20-10-10-H-3	20-10-24-P-1	20-10-24-P-2	20-10-24-P-3	20-10-24-Q-1	20-10-24-Q-2	20-10-24-Q-3	20-11-07-A-1	20-11-07-A-2	20-11-07-A-3	20-11-07-H-1	20-11-07-H-2	20-11-07-H-3	20-11-28-P-1	20-11-28-P-2	20-11-28-P-3	20-11-28-Q-1	20-11-28-Q-2	20-11-28-Q-3	20-12-05-A-1	20-12-05-A-2	20-12-05-A-3	20-12-05-H-1	20-12-05-H-2	20-12-05-H-3	20-12-26-P-1	20-12-26-P-2	20-12-26-P-3	20-12-26-Q-1	20-12-26-Q-2	20-12-26-Q-3	21-01-09-A-1	21-01-09-A-2	21-01-09-A-3	21-01-09-H-1	21-01-09-H-2	21-01-09-H-3	21-01-23-P-1	21-01-23-P-2	21-01-23-P-3	21-01-23-Q-1	21-01-23-Q-2	21-01-23-Q-3	21-02-06-A-1	21-02-06-A-2	21-02-06-A-3	21-02-06-H-1	21-02-06-H-2	21-02-06-H-3	21-02-20-P-1	21-02-20-P-2	21-02-20-P-3	21-02-20-Q-1	21-02-20-Q-2	21-02-20-Q-3	21-03-06-A-1	21-03-06-A-2	21-03-06-A-3	21-03-06-H-1	21-03-06-H-2	21-03-06-H-3	taxonomy
OTU125	713	47	143	3238	17	53	161	141	222	229	96	259	84	38	27	251	97	90	111	148	144	276	89	79	63	85	84	239	90	75	93	81	111	116	181	172	11	63	63	147	58	106	64	94	87	174	59	96	5	34	34	13	13	45	0	0	5	0	34	16	15	14	17	30	0	34	33	12	30	46	54	50	21	73	89	21	37	84	38	0	0	20	58	30	8	0	20	21	0	0	10	69	55	24	88	28	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Williamwhitmaniaceae;g__Acetobacteroides;s__uncultured_bacterium
OTU126	246	17	70	297	0	14	23	0	11	6	0	0	120	43	92	159	0	26	174	116	65	209	0	0	428	68	16	423	18	22	334	15	44	201	21	3	248	8	57	449	42	185	222	32	14	306	0	16	785	51	70	1162	0	29	72	0	10	0	16	0	115	17	69	57	0	36	42	30	41	73	0	14	162	29	51	176	0	0	177	0	0	404	0	0	8	0	0	0	0	0	46	23	55	157	35	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_ruminis
OTU127	0	1452	6660	2	0	28	265	16	85	0	0	0	0	0	0	0	0	0	0	4	162	0	59	12	0	13	0	0	0	0	0	14	85	0	49	118	0	0	0	0	0	0	0	25	10	0	30	56	0	0	26	0	0	0	0	0	0	0	28	15	0	0	26	0	0	0	0	4	5	0	27	13	0	4	3	0	0	0	0	0	9	0	220	218	0	0	0	0	0	0	0	33	55	0	39	14	d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;__
OTU128	0	0	8	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	92	87	0	0	63	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	0	0	2823	6381	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group;s__uncultured_Flexibacteraceae
OTU129	0	285	26	0	112	26	0	310	37	0	291	80	0	0	0	0	11	14	0	51	86	0	137	101	0	0	0	0	0	0	0	363	48	0	42	50	0	20	8	0	6	0	0	1223	355	0	127	273	0	65	8	0	6	6	0	65	6	0	480	236	0	80	18	0	59	0	0	135	29	0	210	157	0	43	11	0	185	27	0	149	0	0	578	390	0	45	0	0	65	0	0	427	12	0	823	440	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__JGI_0001001-H03;s__uncultured_bacterium
OTU130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	248	75	0	0	0	0	0	0	0	0	0	2718	183	0	2010	291	133	34	137	0	0	45	0	0	2089	97	0	212	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;__
OTU131	570	130	90	2281	210	138	193	418	312	213	994	226	100	313	122	122	67	22	165	174	243	406	403	274	129	77	25	209	79	9	255	647	225	511	724	475	82	24	15	204	40	38	929	753	328	1137	313	689	31	68	0	36	16	13	0	61	15	32	762	358	10	123	81	5	49	0	0	89	89	411	486	386	120	66	36	127	295	49	109	140	28	1281	616	367	9	5	50	25	0	9	0	599	60	521	680	525	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix;s__uncultured_bacterium
OTU132	85	47	74	341	52	112	895	660	1272	1252	501	143	0	50	38	32	76	74	180	208	624	27	118	275	12	38	34	62	93	26	27	50	99	0	54	52	6	17	0	37	42	61	39	92	54	37	42	57	0	8	10	0	73	64	0	0	0	0	44	24	0	0	37	0	0	22	0	6	0	384	12	7	11	79	57	42	150	121	16	8	0	12	96	36	12	0	27	21	0	0	0	53	52	0	64	36	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea;__
OTU133	277	19	76	65	0	34	412	180	219	90	10	34	111	200	514	271	94	133	1092	370	351	78	35	14	50	65	46	269	38	65	90	51	57	20	53	32	75	13	128	153	41	220	46	119	45	75	13	26	9	33	101	8	23	63	306	0	0	0	12	9	20	9	91	21	0	43	8	0	36	17	16	0	116	107	129	188	50	156	26	0	0	54	39	22	9	0	19	21	0	0	10	34	66	56	36	19	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Acetoanaerobium;s__uncultured_bacterium
OTU134	0	191	346	0	77	29	14	663	1077	0	716	0	0	0	0	0	85	236	29	100	352	0	6	0	0	20	72	0	152	88	0	264	341	0	16	20	0	63	30	0	205	104	0	649	281	0	27	27	0	22	12	0	176	340	0	4	0	0	212	99	0	0	6	0	82	57	2	115	148	0	46	40	0	79	48	0	245	927	0	94	32	0	98	47	0	68	0	0	0	74	0	88	88	0	49	44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__AKYH767;s__uncultured_bacterium
OTU135	274	34	49	585	9	23	18	20	13	30	0	10	194	96	210	76	13	15	59	29	25	286	15	9	325	91	41	240	5	15	47	0	11	79	10	0	376	15	48	84	16	56	81	9	5	173	7	0	149	58	138	190	25	65	0	0	0	138	10	0	152	0	45	33	0	0	20	11	19	1056	9	7	437	89	43	131	0	23	107	0	7	344	7	18	367	0	351	174	0	0	69	13	21	163	20	0	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__uncultured_bacterium
OTU136	11	107	22	12	36	24	0	115	93	0	161	26	15	603	841	16	0	20	15	42	49	0	183	63	38	566	366	23	0	0	115	135	286	25	141	123	37	133	79	11	0	0	39	391	101	19	136	188	19	129	42	17	0	0	31	31	113	31	483	228	0	33	62	0	0	12	19	76	188	140	113	50	14	22	303	0	0	0	15	162	343	29	154	53	0	1636	89	47	750	3390	0	95	30	23	239	46	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis;g__uncultured;s__metagenome
OTU137	286	16	44	319	0	11	0	0	17	0	0	0	323	29	57	514	21	45	164	75	42	303	15	0	767	57	23	834	17	16	264	13	36	278	20	19	249	14	50	547	35	262	301	26	10	231	0	0	736	48	112	1412	34	89	37	2	0	33	22	0	188	0	32	99	0	17	33	37	0	82	15	0	356	12	18	485	29	54	264	0	0	373	0	0	15	0	19	31	0	0	68	13	34	138	0	0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;__
OTU138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7891	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella_baltica
OTU139	472	0	60	369	0	0	45	8	8	6	0	0	315	41	73	362	0	17	281	99	47	278	0	0	914	105	0	823	5	15	451	10	50	319	23	0	403	12	60	505	0	129	576	52	18	308	0	10	1017	47	153	1770	13	30	90	0	6	25	0	10	298	0	27	92	0	0	59	68	39	209	7	8	382	17	15	528	0	28	576	6	0	762	0	0	41	0	60	17	0	0	125	27	44	293	18	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;__
OTU140	0	37	237	0	166	540	6	171	507	0	184	118	0	128	302	0	294	267	27	298	1109	0	7	5	31	733	748	0	256	527	0	221	703	0	0	0	0	44	127	0	118	308	0	224	167	0	9	14	0	180	308	0	108	209	0	0	9	0	198	92	0	58	325	0	204	599	5	28	445	0	76	54	26	387	618	0	93	399	0	16	179	0	62	49	0	25	0	0	0	0	0	453	1345	0	423	204	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Vampirovibrionales;f__Vampirovibrionales;g__Vampirovibrionales;s__uncultured_bacterium
OTU141	0	48	3	0	27	0	0	13	13	0	40	15	0	0	5	0	426	48	0	13	8	0	18	12	0	0	0	4	2526	44	0	46	15	0	0	0	0	0	0	0	1683	150	0	169	35	0	16	25	0	11	278	22	2553	150	0	0	0	0	33	18	0	68	19	0	824	19	0	8	0	21	0	10	0	13	16	0	1160	71	0	0	4	0	21	15	0	30	0	0	168	0	0	9	8	4	16	17	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__uncultured_sludge
OTU142	640	0	104	368	0	26	0	14	16	0	0	0	371	42	178	293	0	0	216	112	100	220	0	0	657	137	18	489	0	0	375	0	51	267	15	0	472	15	96	668	24	287	504	0	0	475	0	16	1478	87	223	1883	24	58	357	0	0	92	0	0	289	0	44	109	0	0	62	71	0	212	0	0	357	38	27	397	0	35	462	0	0	732	23	0	167	0	378	173	0	0	137	17	32	278	0	0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;__
OTU143	0	61	159	0	104	63	5	924	513	0	2045	149	0	63	16	0	126	141	18	277	278	0	317	205	0	41	54	0	287	130	0	131	228	0	213	189	0	103	76	0	89	77	0	188	43	0	27	94	0	0	15	0	104	164	0	0	0	0	23	11	0	0	23	0	31	47	0	7	15	0	22	11	0	63	129	0	24	57	0	8	10	0	62	25	0	0	0	0	0	0	0	51	28	0	35	45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinivorax;__
OTU144	29	5	28	1621	0	13	0	29	90	31	11	24	741	110	324	267	0	13	5	46	24	41	0	16	1258	98	43	479	19	24	17	23	62	38	168	87	267	30	375	211	23	164	28	27	14	56	13	27	158	106	263	79	0	13	0	0	0	0	27	7	162	24	140	31	0	66	0	0	23	12	36	39	622	152	329	195	0	64	0	0	0	53	40	28	76	0	63	74	0	0	7	15	31	17	74	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;s__uncultured_Azospirillum
OTU145	0	93	138	0	22	77	0	268	617	0	403	419	0	509	623	0	484	285	21	326	605	0	63	40	17	422	396	0	452	240	0	432	477	0	26	0	0	388	1181	0	211	466	0	376	222	0	33	51	0	504	585	0	175	247	0	0	0	0	86	43	0	119	1291	0	236	348	0	11	40	0	27	27	7	175	340	0	923	1661	0	35	23	0	41	31	0	91	0	0	151	62	0	354	298	0	89	23	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacteraceae;s__uncultured_bacterium
OTU146	0	128	38	0	293	107	2	281	10	0	1136	637	0	13	17	0	111	32	0	287	78	0	598	634	0	63	47	0	579	12	0	133	144	0	110	55	0	134	70	0	232	23	0	737	124	0	128	180	0	182	145	0	254	35	0	3	0	0	192	116	0	68	61	0	205	39	0	8	3	0	53	37	0	14	27	0	293	60	0	10	0	0	104	31	0	18	0	0	68	0	0	66	28	0	90	53	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__uncultured;s__uncultured_planctomycete
OTU147	39	48	137	182	11	48	274	112	455	297	85	130	75	70	79	504	219	186	101	224	339	176	121	34	52	88	100	239	72	116	0	108	144	22	61	35	52	86	126	374	69	141	0	199	111	56	65	99	11	99	74	89	119	136	0	0	8	0	43	25	26	38	98	41	43	169	0	13	75	115	48	22	150	169	168	258	208	401	0	14	21	31	77	70	84	0	62	45	0	0	0	235	159	18	107	36	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechlorobacter;s__uncultured_bacterium
OTU148	0	80	315	0	16	27	16	88	177	0	0	0	0	0	9	0	0	6	17	87	584	0	0	0	0	47	31	0	0	0	0	1160	3846	0	0	0	0	59	45	0	0	12	0	488	302	0	0	0	0	55	80	0	0	13	0	25	133	0	0	0	0	22	58	0	20	94	13	36	206	0	0	0	33	323	543	0	0	19	0	0	11	0	0	0	0	40	0	0	121	4	0	10	120	0	0	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;s__uncultured_bacterium
OTU149	37	12	43	329	4	8	30	0	0	81	0	29	210	101	145	292	32	28	44	66	42	179	19	10	257	37	50	258	29	28	47	8	35	94	102	69	79	16	74	243	17	61	27	13	14	48	15	16	42	32	49	58	0	13	0	0	0	8	19	14	57	10	34	27	0	12	0	0	13	46	0	22	130	288	59	147	0	0	19	0	0	90	17	19	1478	0	1892	1166	0	0	9	16	17	76	34	0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Syner-01;s__uncultured_bacterium
OTU150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	99	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	118	409	0	503	2777	0	0	0	0	0	0	0	0	11	0	2961	7698	0	0	0	0	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	23	49	0	0	47	0	0	0	0	0	0	0	16	45	0	23	40	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured;s__Legionella_sp.
OTU151	0	0	20	9	25	68	0	4	14	6	87	45	0	29	128	0	1069	915	0	38	94	0	16	0	14	91	247	0	249	385	0	34	158	0	78	78	0	27	184	0	245	550	0	87	71	0	60	106	3	60	162	0	795	1712	0	0	0	0	302	129	0	16	84	0	473	1421	0	2	47	0	88	57	0	13	35	0	236	436	0	5	23	3	51	40	0	2	0	0	22	0	0	99	276	0	50	0	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
OTU152	229	32	294	372	0	56	552	171	341	391	76	243	271	183	422	719	292	355	117	532	714	159	104	74	136	304	141	609	173	210	29	72	187	11	82	58	28	72	189	964	148	488	37	90	82	36	13	35	6	61	109	38	94	168	0	0	0	0	0	0	6	7	82	58	27	131	0	6	27	0	22	3	95	268	404	385	87	282	56	5	5	8	131	45	0	0	10	0	0	0	25	72	99	0	20	24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Pseudaeromonas_sharmana
OTU153	0	222	40	0	28	0	0	536	75	0	74	8	0	51	25	0	53	0	5	451	190	0	17	13	0	50	15	0	176	0	0	733	256	0	0	0	0	23	0	0	173	10	0	2534	769	0	81	118	0	0	45	0	179	0	0	87	0	0	168	84	2	19	0	0	41	0	0	86	33	0	48	64	0	5	0	0	83	9	0	238	9	0	29	10	0	9	0	0	15	0	0	298	13	0	37	0	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__1-20;f__1-20;g__1-20;__
OTU154	1397	17	29	943	0	0	248	23	17	89	22	15	119	0	30	356	0	9	955	334	155	458	63	20	104	28	0	274	0	0	1104	120	68	273	38	47	73	0	0	371	0	44	595	73	43	467	18	28	16	0	0	60	0	0	0	0	0	26	0	0	19	0	0	28	0	0	25	36	11	242	0	0	140	0	7	308	0	8	301	0	0	579	28	0	0	0	3	0	0	0	91	21	18	104	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;__
OTU155	0	423	87	0	341	89	0	103	61	0	434	57	29	182	156	20	427	192	0	118	155	0	357	62	14	151	126	21	620	75	10	277	297	0	219	162	0	528	252	0	361	214	18	871	158	30	565	1416	0	373	166	0	506	172	0	76	0	0	1162	520	5	204	260	6	379	85	0	13	33	15	287	273	24	86	84	7	1055	339	0	90	64	0	326	179	65	125	93	39	198	35	0	272	134	0	362	146	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;__;__
OTU156	17	412	485	34	70	42	113	223	375	75	138	70	0	1324	1093	28	211	228	46	510	426	25	121	50	16	470	288	0	313	401	0	479	961	0	151	119	19	292	259	38	82	113	0	963	323	0	50	97	0	142	63	0	304	358	0	24	30	0	112	51	0	155	252	0	50	52	0	114	249	0	42	42	14	176	334	0	117	124	0	45	33	15	169	115	0	23	0	0	0	0	0	517	269	0	156	104	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azospira;__
OTU157	257	0	0	267	7	0	7	11	0	22	12	6	319	43	28	169	0	0	111	24	10	267	0	0	1334	320	7	305	10	0	160	7	18	193	10	0	1688	11	39	256	20	21	177	15	6	399	6	10	1521	58	118	404	30	28	76	0	0	68	17	0	309	8	29	67	0	0	27	17	0	218	9	0	541	66	29	217	0	9	122	0	0	433	15	15	253	0	433	256	0	0	44	6	0	306	30	13	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__uncultured_Olsenella
OTU158	0	129	12	0	690	75	0	272	7	0	1725	248	0	0	0	0	16	17	0	48	50	0	929	205	0	0	3	0	17	0	0	222	44	0	78	84	0	15	0	0	3	0	0	546	172	0	293	641	0	4	0	0	7	0	0	0	0	0	265	120	0	0	0	0	0	0	0	21	4	0	57	43	0	0	0	0	0	0	0	0	0	0	125	93	0	0	0	0	0	0	0	0	0	0	73	86	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;__
OTU159	321	19	37	266	9	10	31	12	0	8	13	0	244	31	57	138	18	22	84	32	22	194	0	4	639	40	15	512	13	22	71	13	13	88	8	0	146	11	27	195	18	73	213	39	7	145	0	21	266	38	60	521	30	76	0	0	0	36	22	18	115	7	27	49	12	5	13	18	8	197	0	0	221	42	2	302	12	24	132	0	0	305	0	9	159	0	153	87	0	0	44	12	11	82	14	0	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii
OTU160	0	944	969	0	5	14	37	150	199	0	0	0	0	1895	1231	0	0	0	0	52	211	0	0	0	32	791	487	0	0	0	0	0	154	0	0	0	0	169	314	0	0	12	0	186	58	0	0	23	0	371	274	0	0	0	0	32	94	0	8	0	0	191	272	0	0	0	18	86	429	0	0	0	15	419	719	0	0	39	0	62	66	0	15	37	0	492	0	0	0	0	0	545	929	0	70	55	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__uncultured;s__uncultured_Actinomycetales
OTU161	0	270	35	0	130	19	0	201	24	0	162	29	0	120	0	0	0	0	0	139	67	0	128	45	0	49	39	0	330	0	0	290	54	0	107	95	0	147	32	0	111	0	0	1052	228	0	204	285	0	72	0	0	88	0	0	16	0	0	443	265	0	41	17	0	0	0	0	38	12	0	117	98	0	44	15	0	96	0	0	112	0	0	208	171	0	46	0	0	136	50	0	124	0	0	188	128	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;__
OTU162	0	1763	3503	0	31	64	190	33	61	0	63	12	0	0	0	0	633	910	125	566	2623	0	250	62	0	0	7	0	44	149	0	149	775	0	212	332	0	3	3	0	9	43	0	171	58	11	185	378	0	0	7	2	161	309	0	0	0	0	621	308	0	8	32	0	22	37	11	42	276	0	164	122	5	17	32	0	0	14	0	40	52	0	106	59	0	15	0	0	0	0	0	345	832	0	85	86	d__Bacteria;p__Patescibacteria;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium
OTU163	98	13	83	221	0	33	256	101	172	236	53	112	119	187	242	323	190	198	88	139	140	78	65	31	162	79	140	333	55	127	25	49	121	18	253	185	35	48	118	129	45	243	13	64	39	121	24	31	0	18	90	15	36	68	0	0	0	0	9	0	0	0	76	0	0	30	0	0	15	0	0	18	37	90	135	85	46	138	10	0	9	10	37	19	18	0	37	32	0	0	0	25	46	22	20	0	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__uncultured;g__uncultured;s__uncultured_bacterium
OTU164	202	23	58	357	0	14	250	46	130	212	23	28	148	43	38	440	53	82	167	88	100	88	46	0	86	8	22	504	56	45	40	46	113	17	41	14	26	16	49	303	25	184	69	53	17	84	16	24	18	19	24	106	33	96	0	0	0	0	8	0	0	0	32	25	7	26	21	5	13	6	0	15	178	121	151	494	40	199	27	0	0	0	104	25	44	0	138	56	0	0	20	41	64	15	48	30	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Laribacter;s__Laribacter_hongkongensis
OTU165	0	0	0	0	0	0	0	0	0	0	14	0	0	65	150	0	416	50	0	0	0	0	0	0	10	119	99	0	402	45	0	9	0	0	0	0	0	21	124	0	651	84	0	10	0	0	0	7	0	56	481	6	2264	513	0	0	0	0	11	4	0	70	52	0	480	140	0	0	0	0	0	0	0	0	0	0	1512	745	0	0	0	0	0	0	0	8	0	0	161	18	0	0	0	0	0	0	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__uncultured_bacterium
OTU166	0	179	742	0	109	672	37	149	871	0	18	3	0	147	206	0	4688	6006	75	329	1997	0	11	0	78	1539	1910	0	333	1728	0	245	833	0	73	99	0	234	440	0	170	521	0	661	429	0	156	292	0	425	905	0	416	962	0	0	2	0	267	143	0	165	1640	0	194	840	7	8	442	0	76	43	65	725	1795	0	1165	3252	0	15	67	0	426	362	0	9	0	0	171	327	0	299	743	0	162	94	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria;s__uncultured_bacterium
OTU167	0	334	53	0	126	40	0	126	49	0	232	87	0	68	33	0	85	24	0	102	100	0	339	103	0	117	102	0	384	7	0	455	79	0	67	74	0	411	94	0	197	16	0	1210	479	0	146	279	0	156	42	0	271	0	0	20	0	0	395	209	0	62	17	0	407	15	0	49	0	0	136	130	0	52	27	0	580	64	0	26	0	0	281	151	0	48	0	0	63	0	0	205	0	0	164	175	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17;f__Subgroup_17;g__Subgroup_17;__
OTU168	70	0	0	323	0	0	180	7	24	173	0	43	85	14	17	141	15	0	407	155	124	202	33	48	0	0	0	26	0	0	27	31	14	106	26	24	23	14	3067	39	0	0	0	15	20	158	29	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	161	0	0	13	0	6	18	11	23	0	0	0	267	36	43	0	0	0	0	0	0	0	0	29	86	41	13	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxellaceae;s__uncultured_organism
OTU169	0	21	308	0	108	687	13	23	73	0	146	81	0	0	9	0	0	8	45	146	941	0	258	102	0	8	8	0	0	0	0	397	1527	0	173	142	0	0	7	0	0	5	0	160	94	0	96	136	0	7	18	0	139	272	0	0	0	0	58	25	0	0	13	0	0	20	5	0	95	0	7	7	0	24	68	0	0	4	0	9	82	0	58	21	0	0	0	0	0	0	0	138	454	0	64	20	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1);s__metagenome
OTU170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	57	0	0	0	0	0	0	0	0	473	0	73	20	0	0	0	0	0	0	0	2788	2127	0	0	56	0	0	0	0	0	0	0	158	36	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium_takakiae
OTU171	0	232	415	0	275	413	20	216	951	0	1022	377	0	125	24	0	195	414	3	135	433	0	285	135	20	286	465	0	118	92	0	77	291	0	43	51	0	133	154	0	174	223	0	230	53	2	186	268	0	53	73	0	257	421	0	0	16	0	180	105	0	22	35	0	112	113	6	87	241	0	72	68	0	96	107	0	257	637	0	74	36	0	109	58	0	20	4	4	12	9	0	128	179	0	198	148	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;__
OTU172	0	830	54	0	51	13	6	200	62	0	192	44	0	6	0	0	0	9	0	86	96	0	109	57	0	14	18	0	74	11	0	496	63	0	53	41	0	44	37	0	73	22	0	900	320	0	229	342	0	55	36	0	73	15	0	69	0	0	336	185	0	47	9	0	433	38	0	226	22	0	146	116	0	41	13	0	362	56	0	130	0	0	57	51	0	63	0	0	77	0	0	348	17	0	72	23	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__DS-100;f__DS-100;g__DS-100;s__uncultured_bacterium
